current_epoch	train_loss	train_acc	train_f_score_hateful	train_f_score_abusive	train_f_score_normal	train_f_score_spam	train_acc_class_hateful	train_loss_class_hateful	train_acc_class_abusive	train_loss_class_abusive	train_acc_class_normal	train_loss_class_normal	train_acc_class_spam	train_loss_class_spam
3.0000	0.8222	0.7309	0.0341	0.4243	0.7696	0.0000	0.0000	2.1155	0.2827	1.3413	0.9988	0.3771	0.0000	2.1601
3.0000	0.7453	0.7313	0.0418	0.4051	0.7812	0.0101	0.0110	2.1013	0.2721	1.3775	0.9985	0.3997	0.0055	1.5522
5.0000	0.6674	0.7474	0.0717	0.5226	0.7746	0.0865	0.0151	2.2605	0.3842	1.2473	0.9951	0.3269	0.0499	1.4222
4.0000	0.7937	0.7383	0.0351	0.4942	0.7807	0.0000	0.0009	2.1336	0.3575	1.2542	0.9984	0.3340	0.0000	2.2235
4.0000	0.7000	0.7394	0.0514	0.4785	0.7860	0.0394	0.0115	2.1876	0.3430	1.3033	0.9973	0.3551	0.0221	1.4786
6.0000	0.6434	0.7538	0.0758	0.5543	0.7901	0.1467	0.0201	2.2888	0.4282	1.1797	0.9906	0.3100	0.0906	1.3716
5.0000	0.7738	0.7435	0.0638	0.5417	0.7673	0.0000	0.0102	2.1210	0.4118	1.1797	0.9978	0.3107	0.0000	2.2490
5.0000	0.6675	0.7470	0.0553	0.5188	0.7962	0.0871	0.0160	2.2522	0.3854	1.2429	0.9958	0.3267	0.0501	1.4231
7.0000	0.6248	0.7599	0.0664	0.5896	0.8058	0.1748	0.0200	2.3282	0.4664	1.1288	0.9892	0.2959	0.1088	1.3414
6.0000	0.7586	0.7482	0.0676	0.5952	0.7753	0.0000	0.0151	2.1281	0.4665	1.1098	0.9971	0.2980	0.0000	2.2537
6.0000	0.6431	0.7542	0.0724	0.5537	0.7899	0.1493	0.0184	2.2986	0.4229	1.1849	0.9904	0.3120	0.0895	1.3693
8.0000	0.6106	0.7652	0.0704	0.6043	0.8135	0.2048	0.0229	2.3478	0.4841	1.1161	0.9875	0.2862	0.1294	1.3142
7.0000	0.7462	0.7521	0.0812	0.6111	0.7763	0.0000	0.0209	2.1044	0.4957	1.0731	0.9968	0.2875	0.0000	2.2551
7.0000	0.6248	0.7592	0.0617	0.5717	0.8077	0.1841	0.0183	2.3218	0.4498	1.1486	0.9890	0.2955	0.1134	1.3389
9.0000	0.5994	0.7689	0.0779	0.6258	0.8147	0.2302	0.0270	2.3523	0.5170	1.0691	0.9856	0.2800	0.1471	1.2889
8.0000	0.7364	0.7547	0.0800	0.6153	0.7976	0.0000	0.0253	2.0902	0.5191	1.0343	0.9962	0.2816	0.0000	2.2470
8.0000	0.6105	0.7650	0.0735	0.6036	0.8122	0.2099	0.0256	2.3385	0.4915	1.0946	0.9874	0.2866	0.1303	1.3144
10.0000	0.5900	0.7724	0.0916	0.6387	0.8119	0.2465	0.0304	2.3500	0.5335	1.0437	0.9848	0.2745	0.1598	1.2744
11.0000	0.5823	0.7757	0.0934	0.6538	0.8171	0.2610	0.0326	2.3364	0.5575	1.0126	0.9835	0.2720	0.1713	1.2565
9.0000	0.7282	0.7570	0.0951	0.6524	0.7826	0.0000	0.0295	2.0826	0.5556	0.9898	0.9957	0.2782	0.0000	2.2372
9.0000	0.5991	0.7694	0.0779	0.6275	0.8178	0.2274	0.0292	2.3463	0.5206	1.0609	0.9861	0.2798	0.1462	1.2918
12.0000	0.5763	0.7774	0.0936	0.6557	0.8262	0.2657	0.0391	2.3484	0.5680	0.9881	0.9834	0.2651	0.1740	1.2575
10.0000	0.7216	0.7587	0.0903	0.6609	0.7979	0.0000	0.0359	2.0752	0.5695	0.9672	0.9958	0.2725	0.0000	2.2342
10.0000	0.5899	0.7726	0.0971	0.6333	0.8068	0.5322	1.0405	0.9847	0.2744	0.1614	1.2722	0.2494	0.0297	2.3336
13.0000	0.5710	0.7797	0.1062	0.6634	0.8195	0.2833	0.0417	2.3310	0.5767	0.9719	0.9820	0.2660	0.1873	1.2375
11.0000	0.7158	0.7607	0.1068	0.6635	0.7892	0.0000	0.0449	2.0599	0.5793	0.9545	0.9956	0.2702	0.0000	2.2281
11.0000	0.5823	0.7759	0.1057	0.6531	0.8142	0.2667	0.0416	2.3255	0.5574	1.0069	0.9838	0.2714	0.1752	1.2549
14.0000	0.5667	0.7806	0.1012	0.6602	0.8337	0.2823	0.0468	2.3149	0.5768	0.9781	0.9819	0.2610	0.1904	1.2359
12.0000	0.7108	0.7618	0.1230	0.6806	0.7791	0.0000	0.0476	2.0396	0.5978	0.9286	0.9952	0.2688	0.0000	2.2185
12.0000	0.5763	0.7776	0.1120	0.6650	0.8081	0.2700	0.0402	2.3465	0.5675	0.9942	0.9835	0.2655	0.1757	1.2559
15.0000	0.5632	0.7827	0.1202	0.6797	0.8194	0.3012	0.0515	2.3013	0.5940	0.9562	0.9810	0.2615	0.2013	1.2251
13.0000	0.7069	0.7625	0.1127	0.6864	0.7953	0.0000	0.0496	2.0426	0.6057	0.9190	0.9951	0.2648	0.0000	2.2193
13.0000	0.5710	0.7797	0.1108	0.6637	0.8206	0.2740	0.0446	2.3320	0.5718	0.9822	0.9823	0.2654	0.1840	1.2396
16.0000	0.5601	0.7830	0.1086	0.6763	0.8304	0.2932	0.0509	2.2982	0.5948	0.9424	0.9816	0.2578	0.1949	1.2333
14.0000	0.7031	0.7638	0.1145	0.6887	0.7960	0.0000	0.0472	2.0384	0.6119	0.9038	0.9949	0.2646	0.0000	2.2099
14.0000	0.5668	0.7807	0.1096	0.6673	0.8250	0.2842	0.0429	2.3345	0.5797	0.9723	0.9822	0.2606	0.1897	1.2372
17.0000	0.5574	0.7846	0.1168	0.6860	0.8250	0.3100	0.0516	2.2985	0.6010	0.9313	0.9808	0.2587	0.2083	1.2150
18.0000	0.5550	0.7844	0.1275	0.6903	0.8233	0.3010	0.0552	2.2997	0.6116	0.9197	0.9806	0.2557	0.2023	1.2206
15.0000	0.7002	0.7644	0.1172	0.6914	0.8008	0.0000	0.0510	2.0369	0.6237	0.8848	0.9949	0.2624	0.0000	2.2097
15.0000	0.5631	0.7827	0.1020	0.6830	0.8276	0.2912	0.0430	2.3054	0.5975	0.9474	0.9811	0.2623	0.1948	1.2310
19.0000	0.5529	0.7859	0.1293	0.6881	0.8326	0.3078	0.0619	2.2595	0.6122	0.9286	0.9800	0.2567	0.2136	1.2071
16.0000	0.6978	0.7651	0.1209	0.7046	0.7962	0.0000	0.0568	2.0362	0.6295	0.8835	0.9948	0.2605	0.0000	2.2060
16.0000	0.5601	0.7832	0.1187	0.6901	0.8206	0.2968	0.0538	2.2939	0.6006	0.9401	0.9813	0.2589	0.1989	1.2231
20.0000	0.5513	0.7862	0.1166	0.6855	0.8396	0.3043	0.0620	2.2720	0.6120	0.9225	0.9807	0.2522	0.2049	1.2207
17.0000	0.6957	0.7657	0.1258	0.6967	0.8031	0.0000	0.0625	2.0058	0.6296	0.8745	0.9947	0.2604	0.0000	2.2031
17.0000	0.5573	0.7837	0.1213	0.6865	0.8239	0.2984	0.0548	2.2922	0.6019	0.9281	0.9810	0.2563	0.1980	1.2321
21.0000	0.5496	0.7875	0.1299	0.6968	0.8352	0.3085	0.0639	2.2762	0.6178	0.9145	0.9794	0.2558	0.2130	1.2027
18.0000	0.6934	0.7664	0.1378	0.7068	0.7927	0.0000	0.0648	2.0063	0.6432	0.8555	0.9947	0.2594	0.0000	2.1992
18.0000	0.5550	0.7851	0.1283	0.6913	0.8236	0.3077	0.0577	2.2825	0.6125	0.9238	0.9802	0.2576	0.2086	1.2095
22.0000	0.5483	0.7875	0.1363	0.7039	0.8300	0.3127	0.0662	2.2655	0.6273	0.9066	0.9798	0.2525	0.2131	1.2093
19.0000	0.6918	0.7666	0.1335	0.7052	0.8020	0.0000	0.0663	2.0123	0.6442	0.8585	0.9946	0.2579	0.0000	2.1974
19.0000	0.5532	0.7857	0.1244	0.6920	0.8303	0.3068	0.0632	2.2685	0.6140	0.9220	0.9807	0.2540	0.2048	1.2211
23.0000	0.5472	0.7878	0.1320	0.7020	0.8332	0.3087	0.0652	2.2666	0.6266	0.9083	0.9796	0.2526	0.2119	1.2080
20.0000	0.6712	0.7681	0.1390	0.7089	0.8017	0.0315	0.0733	2.0067	0.6413	0.8639	0.9928	0.2693	0.0178	2.0117
20.0000	0.5512	0.7865	0.1345	0.6971	0.8256	0.3078	0.0618	2.2720	0.6197	0.9106	0.9798	0.2556	0.2092	1.2069
24.0000	0.5462	0.7885	0.1385	0.7040	0.8275	0.3152	0.0689	2.2693	0.6299	0.8990	0.9796	0.2519	0.2107	1.2098
25.0000	0.5452	0.7888	0.1551	0.7151	0.8282	0.3174	0.0800	2.2483	0.6379	0.8875	0.9788	0.2533	0.2205	1.1942
21.0000	0.6139	0.7739	0.1206	0.6953	0.8191	0.1599	0.0641	2.1467	0.6165	0.9294	0.9869	0.2838	0.0970	1.5031
21.0000	0.5497	0.7872	0.1396	0.6959	0.8256	0.3055	0.0658	2.2689	0.6218	0.9066	0.9801	0.2540	0.2058	1.2141
26.0000	0.5444	0.7886	0.1454	0.7030	0.8301	0.3116	0.0796	2.2483	0.6292	0.9015	0.9794	0.2495	0.2124	1.2095
22.0000	0.5939	0.7772	0.1292	0.6892	0.8153	0.2117	0.0605	2.2535	0.6065	0.9514	0.9852	0.2732	0.1358	1.3861
22.0000	0.5485	0.7871	0.1354	0.6910	0.8329	0.3056	0.0681	2.2556	0.6170	0.9123	0.9798	0.2515	0.2075	1.2135
27.0000	0.5437	0.7894	0.1495	0.7116	0.8329	0.3148	0.0763	2.2361	0.6406	0.8850	0.9788	0.2523	0.2182	1.1956
23.0000	0.5825	0.7799	0.1229	0.6837	0.8197	0.2543	0.0547	2.2896	0.6018	0.9617	0.9836	0.2686	0.1622	1.3231
23.0000	0.5472	0.7889	0.1370	0.7068	0.8298	0.3158	0.0637	2.2715	0.6355	0.8894	0.9789	0.2560	0.2175	1.1981
28.0000	0.5430	0.7895	0.1443	0.7113	0.8339	0.3230	0.0807	2.2572	0.6389	0.8925	0.9786	0.2503	0.2180	1.1998
24.0000	0.5747	0.7811	0.1330	0.6992	0.8218	0.2538	0.0628	2.2930	0.6185	0.9297	0.9828	0.2617	0.1675	1.3073
24.0000	0.5462	0.7881	0.1308	0.7019	0.8359	0.3123	0.0662	2.2512	0.6282	0.9005	0.9796	0.2510	0.2147	1.2052
29.0000	0.5424	0.7899	0.1550	0.7078	0.8334	0.3163	0.0857	2.2247	0.6390	0.8887	0.9788	0.2514	0.2166	1.1927
25.0000	0.5689	0.7834	0.1321	0.6941	0.8203	0.2767	0.0587	2.3274	0.6144	0.9290	0.9821	0.2611	0.1850	1.2757
25.0000	0.5451	0.7893	0.1509	0.7035	0.8334	0.3171	0.0781	2.2487	0.6304	0.8997	0.9788	0.2532	0.2192	1.1974
30.0000	0.5417	0.7900	0.1675	0.7158	0.8289	0.3170	0.0909	2.2345	0.6462	0.8801	0.9794	0.2496	0.2169	1.1959
26.0000	0.5644	0.7842	0.1178	0.6885	0.8294	0.2907	0.0564	2.3077	0.6097	0.9377	0.9812	0.2587	0.1922	1.2591
26.0000	0.5445	0.7885	0.1570	0.7012	0.8209	0.3061	0.0805	2.2564	0.6246	0.9092	0.9795	0.2501	0.2076	1.2081
31.0000	0.5414	0.7904	0.1590	0.7172	0.8279	0.3192	0.0821	2.2538	0.6485	0.8707	0.9788	0.2502	0.2201	1.1960
27.0000	0.5606	0.7856	0.1293	0.6962	0.8270	0.2937	0.0677	2.2920	0.6208	0.9212	0.9812	0.2578	0.1961	1.2519
32.0000	0.5409	0.7903	0.1577	0.7090	0.8325	0.3215	0.0820	2.2247	0.6364	0.8929	0.9783	0.2509	0.2204	1.1918
27.0000	0.5437	0.7894	0.1473	0.7116	0.8330	0.3152	0.0809	2.2608	0.6352	0.8877	0.9792	0.2505	0.2162	1.2065
33.0000	0.5405	0.7903	0.1604	0.7135	0.8298	0.3156	0.0825	2.2509	0.6418	0.8778	0.9789	0.2489	0.2155	1.1985
28.0000	0.5579	0.7857	0.1271	0.7034	0.8320	0.2916	0.0625	2.2889	0.6245	0.9149	0.9807	0.2552	0.1967	1.2420
28.0000	0.5431	0.7899	0.1522	0.7099	0.8317	0.3152	0.0796	2.2482	0.6400	0.8819	0.9786	0.2520	0.2176	1.1980
34.0000	0.5400	0.7907	0.1521	0.7107	0.8398	0.3202	0.0886	2.2388	0.6409	0.8893	0.9782	0.2499	0.2221	1.1943
29.0000	0.5551	0.7871	0.1431	0.7081	0.8230	0.3027	0.0664	2.2896	0.6333	0.9023	0.9802	0.2553	0.2056	1.2351
29.0000	0.5425	0.7896	0.1492	0.7121	0.8317	0.3191	0.0772	2.2574	0.6357	0.8922	0.9790	0.2504	0.2209	1.1961
35.0000	0.5398	0.7910	0.1513	0.7088	0.8349	0.3222	0.0837	2.2555	0.6403	0.8860	0.9788	0.2487	0.2207	1.1977
30.0000	0.5531	0.7869	0.1260	0.7051	0.8341	0.2978	0.0642	2.2860	0.6342	0.8961	0.9804	0.2526	0.1990	1.2362
30.0000	0.5418	0.7903	0.1519	0.7112	0.8400	0.3162	0.0867	2.2445	0.6381	0.8914	0.9786	0.2509	0.2171	1.1947
36.0000	0.5394	0.7913	0.1728	0.7116	0.8284	0.3270	0.0931	2.2363	0.6393	0.8920	0.9784	0.2498	0.2261	1.1903
31.0000	0.5513	0.7879	0.1444	0.7032	0.8307	0.3040	0.0791	2.2563	0.6270	0.9112	0.9798	0.2532	0.2059	1.2258
31.0000	0.5413	0.7905	0.1497	0.7076	0.8355	0.3244	0.0841	2.2598	0.6421	0.8787	0.9784	0.2508	0.2206	1.1922
37.0000	0.5393	0.7912	0.1637	0.7146	0.8340	0.3178	0.0861	2.2417	0.6526	0.8674	0.9786	0.2492	0.2196	1.1971
32.0000	0.5497	0.7886	0.1484	0.7080	0.8307	0.3095	0.0772	2.2765	0.6370	0.8881	0.9799	0.2526	0.2082	1.2235
32.0000	0.5408	0.7901	0.1659	0.7134	0.8208	0.3270	0.0865	2.2178	0.6400	0.8856	0.9792	0.2483	0.2203	1.1979
38.0000	0.5388	0.7911	0.1574	0.7094	0.8389	0.3275	0.0904	2.2249	0.6408	0.8839	0.9784	0.2487	0.2236	1.1920
33.0000	0.5483	0.7891	0.1492	0.7071	0.8329	0.3124	0.0844	2.2714	0.6315	0.9034	0.9794	0.2525	0.2119	1.2179
39.0000	0.5387	0.7914	0.1593	0.7182	0.8351	0.3209	0.0865	2.2386	0.6480	0.8783	0.9786	0.2486	0.2212	1.1926
33.0000	0.5405	0.7908	0.1552	0.7094	0.8348	0.3158	0.0806	2.2331	0.6394	0.8986	0.9787	0.2500	0.2179	1.2000
40.0000	0.5383	0.7910	0.1601	0.7125	0.8412	0.3209	0.1009	2.1841	0.6432	0.8887	0.9785	0.2481	0.2186	1.1930
34.0000	0.5472	0.7892	0.1490	0.7131	0.8298	0.3152	0.0761	2.2761	0.6361	0.8935	0.9790	0.2525	0.2138	1.2114
34.0000	0.5399	0.7914	0.1465	0.7132	0.8331	0.3285	0.0784	2.2555	0.6464	0.8803	0.9785	0.2504	0.2243	1.1920
41.0000	0.5381	0.7914	0.1609	0.7134	0.8339	0.6454	0.8766	0.9780	0.2490	0.2253	1.1892	0.3266	0.0877	2.2434
35.0000	0.5460	0.7893	0.1467	0.7074	0.8362	0.3141	0.0854	2.2565	0.6334	0.9029	0.9795	0.2503	0.2124	1.2142
35.0000	0.5399	0.7908	0.1489	0.7180	0.8360	0.3188	0.0790	2.2468	0.6502	0.8718	0.9786	0.2492	0.2218	1.1950
42.0000	0.5380	0.7916	0.1688	0.7146	0.8311	0.3284	0.0898	2.2342	0.6508	0.8724	0.9783	0.2483	0.2239	1.1904
36.0000	0.5452	0.7898	0.1519	0.7078	0.8388	0.3156	0.0914	2.2456	0.6401	0.8898	0.9794	0.2513	0.2144	1.2123
36.0000	0.5395	0.7909	0.1617	0.7138	0.8294	0.3223	0.0848	2.2439	0.6444	0.8786	0.9782	0.2501	0.2211	1.1916
43.0000	0.5377	0.7914	0.1541	0.7197	0.8374	0.3199	0.0854	2.2535	0.6538	0.8716	0.9782	0.2489	0.2199	1.1920
37.0000	0.5443	0.7897	0.1573	0.7112	0.8311	0.3108	0.0831	2.2653	0.6413	0.8887	0.9787	0.2514	0.2124	1.2059
37.0000	0.5392	0.7907	0.1572	0.7200	0.8325	0.3153	0.0780	2.2436	0.6539	0.8659	0.9786	0.2481	0.2177	1.1966
44.0000	0.5377	0.7916	0.1742	0.7132	0.8176	0.3301	0.0873	2.2377	0.6414	0.8821	0.9783	0.2478	0.2252	1.1905
38.0000	0.5438	0.7895	0.1485	0.7066	0.8393	0.3115	0.0843	2.2395	0.6356	0.8953	0.9795	0.2484	0.2137	1.2083
38.0000	0.5390	0.7911	0.1650	0.7173	0.8282	0.3149	0.0871	2.2284	0.6430	0.8837	0.9786	0.2484	0.2172	1.1986
45.0000	0.5373	0.7919	0.1784	0.7193	0.8251	0.3237	0.0992	2.1953	0.6527	0.8641	0.9783	0.2495	0.2203	1.1944
39.0000	0.5429	0.7903	0.1748	0.7163	0.8202	0.3142	0.0829	2.2656	0.6419	0.8804	0.9788	0.2510	0.2190	1.2022
46.0000	0.5373	0.7922	0.1553	0.7164	0.8455	0.3266	0.0956	2.2210	0.6535	0.8642	0.9783	0.2481	0.2256	1.1937
39.0000	0.5385	0.7917	0.1558	0.7107	0.8411	0.3206	0.0904	2.2314	0.6479	0.8743	0.9780	0.2500	0.2222	1.1902
47.0000	0.5372	0.7920	0.1652	0.7122	0.8311	0.3263	0.0904	2.2284	0.6477	0.8798	0.9781	0.2487	0.2221	1.1876
40.0000	0.5423	0.7900	0.1643	0.7122	0.8323	0.3173	0.0959	2.2375	0.6416	0.8894	0.9785	0.2497	0.2160	1.2033
40.0000	0.5383	0.7914	0.1516	0.7141	0.8432	0.3183	0.0899	2.2030	0.6453	0.8853	0.9786	0.2484	0.2178	1.1972
48.0000	0.5370	0.7917	0.1648	0.7112	0.8339	0.6448	0.8823	0.9784	0.2475	0.2216	1.1919	0.3250	0.0931	2.2285
41.0000	0.5418	0.7902	0.1524	0.7054	0.8396	0.3137	0.0900	2.2586	0.6349	0.9007	0.9788	0.2488	0.2160	1.2038
41.0000	0.5382	0.7915	0.1515	0.7150	0.8394	0.3255	0.0856	2.2260	0.6468	0.8782	0.9781	0.2489	0.2230	1.1911
49.0000	0.5367	0.7922	0.1704	0.7204	0.8336	0.6546	0.8676	0.9785	0.2484	0.2202	1.1912	0.3183	0.0915	2.2367
42.0000	0.5414	0.7902	0.1566	0.7167	0.8270	0.3171	0.0824	2.2713	0.6454	0.8735	0.9789	0.2487	0.2142	1.2023
42.0000	0.5381	0.7916	0.1654	0.7177	0.8311	0.3219	0.0891	2.2330	0.6490	0.8689	0.9784	0.2482	0.2215	1.1952
50.0000	0.5367	0.7923	0.1717	0.7206	0.8319	0.3285	0.0952	2.2176	0.6543	0.8657	0.9783	0.2481	0.2249	1.1894
43.0000	0.5411	0.7910	0.1639	0.7143	0.8352	0.3187	0.0928	2.2293	0.6460	0.8733	0.9782	0.2507	0.2190	1.2010
43.0000	0.5377	0.7919	0.1561	0.7151	0.8417	0.3218	0.0930	2.2280	0.6479	0.8804	0.9787	0.2488	0.2198	1.1920
51.0000	0.5364	0.7922	0.1703	0.7250	0.8230	0.3289	0.0849	2.2235	0.6567	0.8659	0.9782	0.2484	0.2238	1.1894
44.0000	0.5407	0.7904	0.1558	0.7047	0.8341	0.3232	0.0857	2.2552	0.6330	0.8930	0.9788	0.2476	0.2189	1.2060
44.0000	0.5377	0.7916	0.1721	0.7161	0.8338	0.3227	0.0989	2.2085	0.6445	0.8832	0.9780	0.2492	0.2233	1.1898
52.0000	0.5364	0.7919	0.1606	0.7091	0.8374	0.3250	0.0906	2.2186	0.6475	0.8775	0.9785	0.2473	0.2209	1.1919
45.0000	0.5401	0.7911	0.1561	0.7117	0.8381	0.3200	0.0884	2.2583	0.6432	0.8843	0.9784	0.2499	0.2207	1.1942
53.0000	0.5364	0.7921	0.1592	0.7202	0.8358	0.3239	0.0884	2.2287	0.6497	0.8737	0.9783	0.2477	0.2232	1.1886
45.0000	0.5375	0.7913	0.1551	0.7109	0.8403	0.6502	0.8621	0.9789	0.2464	0.2157	1.1958	0.3162	0.0872	2.2486
54.0000	0.5361	0.7917	0.1617	0.7188	0.8330	0.3252	0.0849	2.2371	0.6507	0.8680	0.9784	0.2476	0.2261	1.1862
46.0000	0.5399	0.7908	0.1704	0.7101	0.8301	0.3213	0.0990	2.2201	0.6442	0.8861	0.9784	0.2493	0.2182	1.1971
46.0000	0.5373	0.7919	0.1652	0.7189	0.8336	0.3235	0.0896	2.2280	0.6489	0.8719	0.9782	0.2490	0.2245	1.1878
55.0000	0.5361	0.7921	0.1573	0.7225	0.8325	0.3253	0.0823	2.2370	0.6548	0.8648	0.9781	0.2479	0.2233	1.1882
47.0000	0.5395	0.7905	0.1698	0.7167	0.8351	0.3132	0.0947	2.2451	0.6464	0.8759	0.9785	0.2479	0.2193	1.2002
47.0000	0.5373	0.7917	0.1661	0.7193	0.8339	0.3285	0.0980	2.2198	0.6487	0.8794	0.9780	0.2483	0.2239	1.1871
56.0000	0.5360	0.7923	0.1816	0.7190	0.8196	0.3352	0.6486	0.8736	0.9778	0.2497	0.2321	1.1751	0.0935	2.2256
48.0000	0.5391	0.7918	0.1588	0.7181	0.8285	0.3315	0.0822	2.2580	0.6461	0.8723	0.9781	0.2498	0.2262	1.1944
48.0000	0.5370	0.7918	0.1634	0.7157	0.8244	0.3274	0.0825	2.2493	0.6483	0.8840	0.9784	0.2474	0.2215	1.1925
57.0000	0.5358	0.7921	0.1549	0.7166	0.8376	0.3292	0.0875	2.2247	0.6504	0.8684	0.9787	0.2469	0.2254	1.1896
49.0000	0.5390	0.7913	0.1584	0.7109	0.8348	0.3264	0.0892	2.2329	0.6449	0.8736	0.9785	0.2487	0.2224	1.1943
49.0000	0.5369	0.7919	0.1718	0.7195	0.8282	0.3220	0.0845	2.2309	0.6521	0.8720	0.9783	0.2488	0.2239	1.1884
58.0000	0.5359	0.7920	0.1683	0.7183	0.8327	0.6513	0.8676	0.9783	0.2473	0.2235	1.1902	0.3242	0.0962	2.2129
50.0000	0.5387	0.7908	0.1603	0.7179	0.8362	0.3176	0.0934	2.2376	0.6444	0.8785	0.9787	0.2469	0.2183	1.2001
50.0000	0.5366	0.7922	0.1669	0.7140	0.8351	0.3287	0.0964	2.2124	0.6489	0.8648	0.9780	0.2485	0.2251	1.1881
59.0000	0.5357	0.7923	0.1577	0.7180	0.8368	0.3327	0.0937	2.2328	0.6466	0.8772	0.9784	0.2473	0.2260	1.1866
51.0000	0.5384	0.7915	0.1620	0.7083	0.8332	0.3252	0.0852	2.2431	0.6404	0.8888	0.9785	0.2488	0.2248	1.1898
60.0000	0.5356	0.7923	0.1499	0.7198	0.8362	0.3299	0.0832	2.2523	0.6560	0.8598	0.9784	0.2478	0.2248	1.1852
51.0000	0.5366	0.7917	0.1571	0.7154	0.8373	0.3243	0.0901	2.2282	0.6474	0.8770	0.9787	0.2475	0.2214	1.1875
61.0000	0.5354	0.7922	0.1555	0.7191	0.8417	0.3234	0.0924	2.2056	0.6538	0.8736	0.9784	0.2473	0.2221	1.1921
52.0000	0.5383	0.7916	0.1606	0.7173	0.8355	0.3249	0.0858	2.2555	0.6511	0.8697	0.9784	0.2482	0.2231	1.1933
52.0000	0.5364	0.7918	0.1729	0.7200	0.8261	0.3257	0.0895	2.2193	0.6553	0.8667	0.9786	0.2475	0.2228	1.1869
62.0000	0.5354	0.7921	0.1720	0.7135	0.8289	0.3233	0.0926	2.2366	0.6454	0.8797	0.9784	0.2474	0.2211	1.1904
53.0000	0.5379	0.7915	0.1550	0.7145	0.8382	0.3230	0.0880	2.2481	0.6451	0.8792	0.9784	0.2480	0.2214	1.1944
53.0000	0.5365	0.7917	0.1820	0.7167	0.8268	0.3282	0.0992	2.2385	0.6499	0.8708	0.9781	0.2486	0.2270	1.1847
63.0000	0.5354	0.7921	0.1477	0.7085	0.8424	0.3284	0.0855	2.2522	0.6450	0.8763	0.9780	0.2478	0.2251	1.1818
54.0000	0.5377	0.7917	0.1666	0.7104	0.8345	0.3244	0.0937	2.2471	0.6447	0.8742	0.9783	0.2486	0.2209	1.1905
54.0000	0.5362	0.7920	0.1586	0.7195	0.8374	0.3260	0.0851	2.2146	0.6502	0.8714	0.9785	0.2474	0.2229	1.1891
64.0000	0.5351	0.7925	0.1607	0.7235	0.8342	0.3259	0.0929	2.2154	0.6530	0.8642	0.9784	0.2474	0.2248	1.1867
55.0000	0.5375	0.7916	0.1740	0.7222	0.8212	0.3277	0.0890	2.2537	0.6493	0.8680	0.9784	0.2480	0.2235	1.1918
55.0000	0.5360	0.7924	0.1605	0.7140	0.8378	0.3207	0.0930	2.2397	0.6473	0.8789	0.9780	0.2486	0.2221	1.1876
65.0000	0.5350	0.7924	0.1681	0.7200	0.8332	0.3252	0.0920	2.2237	0.6552	0.8578	0.9785	0.2472	0.2243	1.1858
56.0000	0.5375	0.7917	0.1628	0.7107	0.8362	0.3198	0.0893	2.2220	0.6441	0.8770	0.9790	0.2475	0.2207	1.1928
56.0000	0.5361	0.7918	0.1678	0.7184	0.8303	0.3214	0.0926	2.2075	0.6496	0.8794	0.9790	0.2463	0.2221	1.1900
66.0000	0.5351	0.7923	0.1537	0.7163	0.8413	0.3225	0.0872	2.2407	0.6518	0.8627	0.9784	0.2473	0.2207	1.1902
57.0000	0.5372	0.7919	0.1649	0.7258	0.8289	0.3299	0.0869	2.2417	0.6546	0.8634	0.9782	0.2485	0.2265	1.1871
67.0000	0.5349	0.7923	0.1601	0.7185	0.8395	0.3209	0.0941	2.1926	0.6544	0.8664	0.9785	0.2476	0.2230	1.1847
57.0000	0.5358	0.7920	0.1564	0.7203	0.8356	0.3285	0.0870	2.2321	0.6520	0.8741	0.9781	0.2478	0.2264	1.1859
58.0000	0.5372	0.7915	0.1647	0.7176	0.8347	0.3211	0.0899	2.2225	0.6529	0.8724	0.9787	0.2469	0.2208	1.1938
68.0000	0.5350	0.7923	0.1510	0.7121	0.8428	0.3269	0.0838	2.2502	0.6436	0.8777	0.9784	0.2468	0.2264	1.1829
58.0000	0.5356	0.7922	0.1551	0.7195	0.8394	0.3236	0.0881	2.2418	0.6552	0.8667	0.9784	0.2476	0.2231	1.1870
69.0000	0.5349	0.7921	0.1572	0.7209	0.8403	0.3235	0.0918	2.2213	0.6564	0.8582	0.9787	0.2465	0.2227	1.1850
59.0000	0.5369	0.7919	0.1626	0.7206	0.8315	0.3277	0.0904	2.2343	0.6473	0.8717	0.9781	0.2485	0.2268	1.1889
59.0000	0.5356	0.7921	0.1767	0.7234	0.8214	0.3253	0.0909	2.2196	0.6542	0.8664	0.9782	0.2476	0.2244	1.1873
70.0000	0.5347	0.7926	0.1625	0.7177	0.8379	0.3340	0.0941	2.2135	0.6602	0.8541	0.9781	0.2483	0.2281	1.1821
60.0000	0.5367	0.7922	0.1517	0.7264	0.8369	0.3292	0.0800	2.2516	0.6603	0.8556	0.9780	0.2490	0.2274	1.1842
60.0000	0.5356	0.7921	0.1662	0.7082	0.8322	0.3263	0.0867	2.2221	0.6435	0.8755	0.9781	0.2474	0.2262	1.1847
71.0000	0.5347	0.7923	0.1618	0.7131	0.8347	0.3257	0.0915	2.2187	0.6438	0.8729	0.9783	0.2474	0.2249	1.1844
61.0000	0.5367	0.7918	0.1817	0.7174	0.8234	0.3250	0.1026	2.2094	0.6428	0.8845	0.9787	0.2465	0.2232	1.1935
